1,1
2,0
3,1
4,1
5,3
6,2
7,0
8,0
9,4
10,0
11,0
12,1
13,3
14,2
15,0
16,2
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,4
26,1
27,0
28,0
29,0
30,0
31,0
32,0
33,2
34,1
35,1
36,1
37,0
38,2
39,0
40,0
41,0
42,0
43,3
44,3
45,0
46,0
47,0
48,3
49,5
50,1
51,0
52,3
53,0
54,3
55,4
56,2
57,0
58,1
59,1
60,1
61,0
62,1
63,1
64,0
65,2
66,0
67,0
68,0
69,2
70,4
71,3
72,1
73,1
74,1
75,1
76,0
77,2
78,0
79,0
80,0
81,3
82,0
83,0
84,0
85,0
86,0
87,2
88,1
89,0
90,1
91,0
92,2
93,0
94,1
95,0
96,0
97,0
98,0
99,3
100,0
101,0
102,0
103,0
104,0
105,0
106,3
107,3
108,2
109,0
110,1
111,1
112,0
113,0
114,0
115,2
116,2
117,1
118,3
119,0
120,2
121,1
122,0
123,2
124,1
125,1
126,2
127,1
128,0
129,0
130,2
131,2
132,0
133,2
134,1
135,0
136,1
137,0
138,0
139,1
140,0
141,0
142,1
143,0
144,1
145,1
146,0
147,2
148,1
149,0
150,3
151,3
152,2
153,2
154,2
155,1
156,1
157,0
158,1
159,4
160,0
161,1
162,2
163,1
164,2
165,1
166,0
167,0
168,1
169,0
170,1
171,1
172,2
173,4
174,3
175,0
176,1
177,0
178,1
179,0
180,1
181,0
182,0
183,2
184,2
185,1
186,0
187,0
188,1
189,1
190,1
191,1
192,2
193,1
194,1
195,0
196,2
197,2
198,1
199,0
200,0
201,1
202,1
203,0
204,0
205,1
206,2
207,0
208,2
209,1
210,0
211,1
212,1
213,2
214,2
215,1
216,0
217,0
218,1
219,0
220,0
221,1
222,4
223,2
224,0
225,2
226,0
227,0
228,1
229,1
230,0
231,2
232,0
233,0
234,1
235,0
236,1
237,0
238,2
239,0
240,0
241,0
242,4
243,1
244,1
245,0
246,0
247,0
248,1
249,0
250,2
251,2
252,1
253,1
254,1
255,2
256,0
257,3
258,1
259,2
260,2
261,0
262,3
263,0
264,3
265,0
266,0
267,1
268,1
269,1
270,3
271,1
272,1
273,0
274,0
275,3
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,4
284,2
285,3
286,1
287,2
288,0
289,2
290,0
291,2
292,0
293,3
294,0
295,0
296,0
297,1
298,0
299,2
300,1
301,0
302,1
303,1
304,0
305,0
306,0
307,0
308,1
309,1
310,0
311,1
312,0
313,1
314,1
315,0
316,2
317,0
318,0
319,1
320,0
321,2
322,1
323,1
324,1
325,1
326,1
327,1
328,0
329,2
330,0
331,0
332,0
333,4
334,0
335,3
336,0
337,0
338,1
339,1
340,3
341,1
342,0
343,1
344,0
345,2
346,0
347,1
348,2
349,1
350,0
351,2
352,0
353,0
354,0
355,2
356,0
357,0
358,1
359,0
360,1
361,0
362,0
363,3
364,1
365,0
366,3
367,1
368,0
369,0
370,0
371,1
372,0
373,4
374,1
375,2
376,0
377,0
378,3
379,2
380,0
381,0
382,1
383,0
384,2
385,0
386,0
387,0
388,1
389,1
390,2
391,0
392,0
393,0
394,2
395,0
396,1
397,0
398,1
399,1
400,1
401,1
402,0
403,1
404,0
405,0
406,1
407,2
408,0
409,0
410,1
411,2
412,0
413,0
414,0
415,1
416,2
417,0
418,1
419,2
420,1
421,0
422,2
423,0
424,0
425,0
426,1
427,1
428,3
429,2
430,0
431,0
432,2
433,2
434,1
435,0
436,3
437,0
438,0
439,2
440,3
441,0
442,2
443,1
444,3
445,3
446,2
447,1
448,0
449,0
450,0
451,0
452,0
453,1
454,1
455,0
456,1
457,1
458,3
459,2
460,1
461,2
462,0
463,0
464,0
465,0
466,2
467,1
468,5
469,0
470,0
471,5
472,1
473,0
474,0
475,0
476,0
477,0
478,1
479,0
480,2
481,1
482,0
483,1
484,0
485,3
486,2
487,1
488,1
489,0
490,0
491,2
492,0
493,0
494,4
495,1
496,0
497,4
498,1
499,1
500,1
501,3
502,3
503,1
504,0
505,2
506,2
507,1
508,0
509,1
510,0
511,1
512,1
513,0
514,0
515,3
516,2
517,0
518,1
519,2
520,0
521,2
522,1
523,0
524,0
525,0
526,0
527,0
528,0
529,3
530,2
531,1
532,2
533,2
534,0
535,0
536,2
537,2
538,0
539,2
540,0
541,0
542,0
543,1
544,2
545,2
546,1
547,1
548,2
549,0
550,2
551,0
552,1
553,1
554,1
555,0
556,3
557,0
558,2
559,0
560,0
561,0
562,0
563,0
564,0
565,1
566,2
567,2
568,3
569,3
570,0
571,6
572,0
573,1
574,2
575,2
576,0
577,1
578,0
579,0
580,1
581,0
582,2
583,0
584,1
585,1
586,0
587,0
588,0
589,3
590,1
591,2
592,0
593,0
594,2
595,0
596,0
597,0
598,3
599,0
600,1
