1,0
2,5
3,0
4,1
5,1
6,0
7,0
8,3
9,4
10,0
11,3
12,1
13,5
14,3
15,3
16,0
17,3
18,1
19,0
20,0
21,0
22,0
23,1
24,1
25,5
26,6
27,0
28,1
29,1
30,3
31,0
32,0
33,2
34,3
35,4
36,0
37,3
38,2
39,0
40,5
41,0
42,0
43,1
44,1
45,0
46,5
47,2
48,3
49,1
50,1
51,1
52,1
53,0
54,5
55,0
56,2
57,0
58,0
59,4
60,0
61,1
62,0
63,1
64,0
65,1
66,1
67,4
68,0
69,2
70,3
71,1
72,2
73,0
74,0
75,3
76,1
77,2
78,2
79,2
80,0
81,4
82,0
83,3
84,1
85,0
86,0
87,0
88,1
89,2
90,2
91,0
92,0
93,1
94,0
95,0
96,1
97,5
98,1
99,1
100,0
101,1
102,3
103,0
104,0
105,0
106,0
107,1
108,0
109,2
110,7
111,0
112,0
113,1
114,1
115,0
116,0
117,3
118,2
119,2
120,1
121,2
122,0
123,4
124,3
125,2
126,6
127,0
128,5
129,1
130,3
131,0
132,1
133,2
134,4
135,1
136,4
137,1
138,0
139,0
140,0
141,0
142,5
143,0
144,1
145,1
146,0
147,0
148,0
149,4
150,3
151,1
152,4
153,1
154,2
155,1
156,1
157,1
158,0
159,0
160,0
161,2
162,2
163,0
164,2
165,3
166,0
167,0
168,3
169,0
170,4
171,0
172,1
173,4
174,2
175,0
176,1
177,1
178,2
179,2
180,3
181,1
182,0
183,3
184,1
185,1
186,0
187,0
188,3
189,2
190,2
191,2
192,1
193,7
194,0
195,0
196,5
197,1
198,0
199,0
200,1
201,1
202,0
203,2
204,2
205,3
206,3
207,0
208,2
209,4
210,2
211,4
212,0
213,1
214,0
215,1
216,0
217,3
218,2
219,0
220,0
221,1
222,1
223,2
224,2
225,2
226,0
227,0
228,0
229,5
230,2
231,2
232,0
233,0
234,0
235,1
236,0
237,2
238,3
239,0
240,1
241,0
242,3
243,2
244,1
245,0
246,0
247,0
248,2
249,1
250,1
251,2
252,2
253,1
254,0
255,0
256,1
257,1
258,3
259,2
260,2
261,2
262,2
263,2
264,1
265,0
266,0
267,2
268,1
269,2
270,0
271,1
272,1
273,1
274,0
275,0
276,3
277,0
278,0
279,1
280,2
281,0
282,0
283,3
284,0
285,2
286,0
287,1
288,1
289,0
290,1
291,1
292,0
293,1
294,0
295,8
296,0
297,3
298,0
299,0
300,4
301,0
302,3
303,3
304,0
305,0
306,2
307,0
308,1
309,3
310,2
311,3
312,0
313,0
314,2
315,0
316,4
317,0
318,0
319,3
320,0
321,4
322,1
323,0
324,0
325,0
326,0
327,3
328,0
329,3
330,0
331,1
332,1
333,0
334,0
335,2
336,0
337,0
338,3
339,0
340,2
341,1
342,2
343,3
344,0
345,2
346,4
347,2
348,3
349,3
350,1
351,1
352,1
353,2
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,2
362,1
363,2
364,3
365,0
366,1
367,0
368,0
369,2
370,0
371,2
372,0
373,2
374,3
375,3
376,0
377,0
378,3
379,2
380,1
381,1
382,0
383,1
384,3
385,0
386,0
387,0
388,0
389,0
390,1
391,0
392,1
393,1
394,0
395,3
396,2
397,0
398,2
399,2
400,2
401,1
402,5
403,4
404,1
405,1
406,0
407,5
408,1
409,2
410,0
411,2
412,0
413,2
414,0
415,1
416,0
417,3
418,0
419,0
420,3
421,4
422,6
423,3
424,0
425,0
426,3
427,2
428,1
429,5
430,5
431,0
432,1
433,0
434,1
435,1
436,1
437,0
438,0
439,4
440,2
441,3
442,0
443,4
444,2
445,3
446,2
447,3
448,1
449,1
450,4
451,5
452,0
453,0
454,3
455,4
456,3
457,2
458,2
459,2
460,3
461,0
462,0
463,3
464,0
465,1
466,1
467,0
468,1
469,0
470,0
471,1
472,3
473,3
474,0
475,0
476,0
477,0
478,1
479,0
480,0
481,0
482,0
483,0
484,2
485,4
486,2
487,6
488,1
489,0
490,3
491,0
492,1
493,3
494,4
495,1
496,0
497,3
498,2
499,0
500,0
501,3
502,2
503,2
504,0
505,2
506,4
507,3
508,0
509,0
510,4
511,1
512,3
513,0
514,0
515,4
516,0
517,0
518,0
519,0
520,2
521,1
522,0
523,2
524,1
525,0
526,2
527,1
528,4
529,3
530,1
531,5
532,5
533,5
534,0
535,1
536,0
537,4
538,1
539,2
540,6
541,1
542,1
543,0
544,0
545,0
546,1
547,0
548,1
549,2
550,2
551,0
552,0
553,1
554,2
555,1
556,2
557,0
558,0
559,4
560,0
561,0
562,0
563,0
564,1
565,1
566,0
567,0
568,0
569,2
570,2
571,0
572,1
573,0
574,3
575,0
576,0
577,1
578,0
579,2
580,1
581,4
582,0
583,1
584,2
585,3
586,1
587,0
588,1
589,2
590,0
591,2
592,3
593,3
594,0
595,0
596,0
597,0
598,0
599,0
600,0
