1,3
2,0
3,0
4,1
5,3
6,0
7,3
8,1
9,0
10,3
11,1
12,0
13,0
14,1
15,1
16,4
17,2
18,2
19,0
20,1
21,1
22,1
23,2
24,2
25,0
26,0
27,0
28,0
29,4
30,1
31,2
32,1
33,1
34,2
35,0
36,3
37,0
38,1
39,2
40,2
41,0
42,1
43,1
44,2
45,0
46,1
47,1
48,3
49,0
50,2
51,0
52,1
53,0
54,2
55,0
56,1
57,1
58,1
59,2
60,0
61,3
62,0
63,0
64,0
65,2
66,1
67,2
68,0
69,0
70,2
71,3
72,2
73,2
74,1
75,1
76,1
77,1
78,3
79,4
80,1
81,2
82,0
83,1
84,1
85,0
86,2
87,0
88,0
89,0
90,0
91,1
92,0
93,2
94,3
95,2
96,2
97,1
98,0
99,0
100,0
101,0
102,3
103,0
104,0
105,0
106,3
107,1
108,1
109,3
110,2
111,0
112,2
113,0
114,3
115,0
116,1
117,2
118,0
119,0
120,0
121,1
122,0
123,1
124,3
125,1
126,2
127,0
128,1
129,0
130,1
131,4
132,0
133,2
134,4
135,0
136,1
137,6
138,0
139,0
140,0
141,2
142,1
143,1
144,0
145,0
146,0
147,0
148,6
149,2
150,0
151,2
152,0
153,0
154,3
155,3
156,0
157,0
158,0
159,1
160,0
161,0
162,0
163,0
164,4
165,4
166,2
167,0
168,2
169,0
170,2
171,3
172,0
173,2
174,1
175,0
176,2
177,0
178,0
179,1
180,0
181,1
182,0
183,2
184,1
185,2
186,0
187,2
188,1
189,0
190,3
191,0
192,0
193,2
194,0
195,0
196,3
197,2
198,0
199,0
200,1
201,0
202,0
203,5
204,6
205,1
206,0
207,0
208,2
209,5
210,2
211,1
212,0
213,1
214,0
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,1
223,5
224,2
225,0
226,1
227,2
228,0
229,1
230,1
231,0
232,0
233,1
234,3
235,3
236,0
237,1
238,0
239,0
240,0
241,5
242,1
243,2
244,0
245,0
246,0
247,1
248,3
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,2
261,1
262,3
263,0
264,0
265,0
266,0
267,2
268,0
269,0
270,1
271,0
272,1
273,4
274,0
275,0
276,5
277,0
278,0
279,1
280,0
281,0
282,0
283,1
284,0
285,0
286,0
287,1
288,0
289,0
290,0
291,4
292,0
293,0
294,0
295,1
296,0
297,3
298,0
299,0
300,2
301,0
302,2
303,1
304,0
305,0
306,0
307,0
308,1
309,3
310,1
311,0
312,1
313,0
314,1
315,0
316,4
317,0
318,0
319,3
320,0
321,2
322,2
323,1
324,0
325,1
326,2
327,3
328,0
329,0
330,1
331,1
332,0
333,0
334,0
335,0
336,5
337,1
338,0
339,0
340,2
341,1
342,3
343,1
344,0
345,0
346,2
347,2
348,2
349,1
350,0
351,1
352,2
353,3
354,1
355,0
356,0
357,0
358,0
359,1
360,0
361,1
362,7
363,1
364,0
365,0
366,3
367,0
368,1
369,0
370,2
371,0
372,1
373,1
374,0
375,3
376,2
377,1
378,1
379,5
380,0
381,0
382,0
383,0
384,1
385,2
386,1
387,0
388,0
389,4
390,0
391,1
392,0
393,0
394,0
395,2
396,0
397,0
398,2
399,2
400,0
401,2
402,1
403,1
404,1
405,5
406,0
407,1
408,0
409,2
410,1
411,2
412,4
413,2
414,0
415,2
416,4
417,0
418,1
419,0
420,1
421,0
422,5
423,0
424,0
425,1
426,1
427,2
428,0
429,0
430,1
431,0
432,0
433,0
434,0
435,5
436,0
437,0
438,0
439,0
440,0
441,3
442,0
443,3
444,2
445,6
446,0
447,1
448,0
449,1
450,4
451,0
452,0
453,0
454,0
455,4
456,1
457,1
458,1
459,0
460,1
461,0
462,3
463,1
464,0
465,0
466,1
467,0
468,1
469,0
470,1
471,1
472,0
473,0
474,0
475,1
476,2
477,0
478,0
479,2
480,0
481,0
482,0
483,0
484,1
485,1
486,1
487,3
488,2
489,0
490,1
491,1
492,1
493,0
494,2
495,0
496,0
497,0
498,2
499,0
500,2
501,0
502,0
503,2
504,1
505,0
506,0
507,0
508,0
509,1
510,1
511,0
512,1
513,1
514,2
515,0
516,0
517,0
518,0
519,0
520,0
521,1
522,1
523,2
524,5
525,0
526,2
527,1
528,5
529,0
530,2
531,0
532,2
533,0
534,1
535,0
536,1
537,1
538,0
539,0
540,4
541,3
542,1
543,1
544,0
545,0
546,2
547,0
548,0
549,0
550,0
551,1
552,1
553,3
554,1
555,0
556,1
557,3
558,4
559,3
560,0
561,1
562,1
563,0
564,0
565,3
566,1
567,3
568,0
569,0
570,0
571,2
572,0
573,0
574,2
575,0
576,0
577,1
578,0
579,2
580,0
581,1
582,0
583,0
584,1
585,2
586,4
587,1
588,0
589,1
590,0
591,1
592,2
593,3
594,0
595,0
596,0
597,0
598,0
599,0
600,0
